YEAR,LOCATION_CODE,REACH,STRATUM,EF_EFFORT,SPECIES,NUMBER,LENGTH,WEIGHT
2020,20I5.2R01,I05,MCB-U,15,EMS,2,60,
2020,20I5.2R01,I05,MCB-U,15,GZS,1,120,
2020,20I5.2R01,I05,MCB-U,15,BLG,1,70,
2020,20I5.2R01,I05,MCB-U,15,SFS,11,60,
2020,20I5.2R01,I05,MCB-U,15,SFS,3,50,
2020,20I5.2R01,I05,MCB-U,15,SFS,3,40,
2020,20I5.2R01,I05,MCB-U,15,SFS,1,30,
2020,20I5.2R01,I05,MCB-U,15,EMS,2,20,
2020,20I5.2R01,I05,MCB-U,15,EMS,23,30,
2020,20I5.2R01,I05,MCB-U,15,EMS,34,40,
2020,20I5.2R01,I05,MCB-U,15,EMS,2,50,
2020,20I5.2R01,I05,MCB-U,15,SFS,1,60,
2020,20I5.2R01,I05,MCB-U,15,BLS,2,40,
2020,20I5.2R01,I05,MCB-U,15,BLS,1,50,
2020,20I5.2R01,I05,MCB-U,15,SFS,4,40,
2020,20I5.2R01,I05,MCB-U,15,SFS,18,30,
2020,20I5.2R01,I05,MCB-U,15,SFS,1,20,
2020,20I6.3R11,I06,MCB-U,15,UCT,3,80,
2020,20I6.3R11,I06,MCB-U,15,UCT,1,105,14
2020,20I6.3R11,I06,MCB-U,15,UCT,1,106,16
2020,20I6.3R11,I06,MCB-U,15,UCT,1,115,18
2020,20I6.3R11,I06,MCB-U,15,UCT,1,110,19
2020,20I6.3R11,I06,MCB-U,15,WHB,1,130,28
2020,20I6.3R11,I06,MCB-U,15,YLB,1,80,
2020,20I6.3R11,I06,MCB-U,15,YLB,1,110,17
2020,20I6.3R11,I06,MCB-U,15,GZS,1,150,
2020,20I6.3R11,I06,MCB-U,15,GZS,1,201,80
2020,20I6.3R11,I06,MCB-U,15,GZS,1,110,
2020,20I6.3R11,I06,MCB-U,15,GZS,1,222,115
2020,20I6.3R11,I06,MCB-U,15,GZS,1,200,78
2020,20I6.3R11,I06,MCB-U,15,GZS,1,165,
2020,20I6.3R11,I06,MCB-U,15,GZS,1,134,
2020,20I6.3R11,I06,MCB-U,15,GZS,1,140,
2020,20I6.3R11,I06,MCB-U,15,GZS,1,215,104
2020,20I6.3R11,I06,MCB-U,15,GZS,1,222,109
2020,20I6.3R11,I06,MCB-U,15,GZS,1,201,78
2020,20I6.3R11,I06,MCB-U,15,GZS,1,163,
2020,20I6.3R11,I06,MCB-U,15,GZS,1,138,
2020,20I6.3R11,I06,MCB-U,15,GZS,1,143,
2020,20I6.3R11,I06,MCB-U,15,GZS,2,50,
2020,20I6.3R11,I06,MCB-U,15,GZS,1,136,
2020,20I6.3R11,I06,MCB-U,15,GZS,1,106,
2020,20I6.3R11,I06,MCB-U,15,GZS,1,141,
2020,20I6.3R11,I06,MCB-U,15,GZS,1,154,
2020,20I6.3R11,I06,MCB-U,15,GZS,1,105,
2020,20I6.3R11,I06,MCB-U,15,GZS,1,145,
2020,20I6.3R11,I06,MCB-U,15,GZS,1,176,
2020,20I6.3R11,I06,MCB-U,15,THS,1,80,
2020,20I6.3R11,I06,MCB-U,15,GZS,1,152,
2020,20I6.3R11,I06,MCB-U,15,GZS,1,115,
2020,20I6.3R11,I06,MCB-U,15,GZS,1,207,91
2020,20I6.3R11,I06,MCB-U,15,GZS,1,143,
2020,20I6.3R11,I06,MCB-U,15,GZS,1,203,76
2020,20I6.3R11,I06,MCB-U,15,GZS,1,176,
2020,20I6.3R11,I06,MCB-U,15,GZS,1,142,
2020,20I6.3R11,I06,MCB-U,15,GZS,1,138,
2020,20I6.3R11,I06,MCB-U,15,BLG,1,90,
2020,20I6.3R11,I06,MCB-U,15,SPS,1,60,
2020,20I6.3R11,I06,MCB-U,15,BLS,2,30,
2020,20I6.3R11,I06,MCB-U,15,SVS,1,60,
2020,20I6.3R11,I06,MCB-U,15,SAS,1,50,
2020,20I6.3R11,I06,MCB-U,15,BLS,1,30,
2020,20I6.3R11,I06,MCB-U,15,UCY,1,20,
2020,20I6.3R11,I06,MCB-U,15,EMS,1,80,
2020,20I6.3R11,I06,MCB-U,15,EMS,10,60,
2020,20I6.3R11,I06,MCB-U,15,EMS,13,50,
2020,20I6.3R11,I06,MCB-U,15,EMS,9,40,
2020,20I6.3R11,I06,MCB-U,15,SCP,1,564,2014
2020,20I6.3R11,I06,MCB-U,15,SCP,1,566,1954
2020,20I6.3R44,I06,MCB-U,15,FCF,1,235,125
2020,20I6.3R44,I06,MCB-U,15,GZS,1,106,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,114,
2020,20I6.3R44,I06,MCB-U,15,GZS,6,90,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,105,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,109,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,106,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,123,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,116,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,107,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,100,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,102,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,124,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,109,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,112,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,104,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,207,75
2020,20I6.3R44,I06,MCB-U,15,UCT,1,90,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,102,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,124,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,111,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,132,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,102,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,105,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,109,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,115,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,104,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,110,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,103,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,128,
2020,20I6.3R44,I06,MCB-U,15,UCT,1,109,16
2020,20I6.3R44,I06,MCB-U,15,SPS,1,60,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,104,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,103,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,134,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,115,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,117,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,106,
2020,20I6.3R44,I06,MCB-U,15,GZS,1,116,
2020,20I6.3R44,I06,MCB-U,15,FRD,1,125,23
2020,20I6.3R14,I06,MCB-U,15,SAB,1,234,208
2020,20I6.3R14,I06,MCB-U,15,GZS,1,219,109
2020,20I6.3R14,I06,MCB-U,15,SAB,1,257,235
2020,20I6.3R14,I06,MCB-U,15,WHB,1,101,16
2020,20I6.3R32,I06,MCB-U,15,BGB,1,429,1135
2020,20I6.3R32,I06,MCB-U,15,BGB,1,546,2592
2020,20I6.3R32,I06,MCB-U,15,BGB,1,478,1927
2020,20I6.3R32,I06,MCB-U,15,BGB,1,467,1784
2020,20I6.3R32,I06,MCB-U,15,BGB,1,495,1893
2020,20I6.3R32,I06,MCB-U,15,BGB,1,427,1204
2020,20I6.3R32,I06,MCB-U,15,SAB,1,495,2065
2020,20I6.3R32,I06,MCB-U,15,SAB,1,581,3254
2020,20I6.3R32,I06,MCB-U,15,SAB,1,491,1952
2020,20I6.3R32,I06,MCB-U,15,BGB,1,502,2170
2020,20I6.3R32,I06,MCB-U,15,BGB,1,445,1366
2020,20I6.3R32,I06,MCB-U,15,SAB,1,490,1913
2020,20I6.3R32,I06,MCB-U,15,SAB,1,528,2364
2020,20I6.3R32,I06,MCB-U,15,BGB,1,570,2955
2020,20I6.3R32,I06,MCB-U,15,SAB,1,461,1505
2020,20I6.3R32,I06,MCB-U,15,BGB,1,496,2019
2020,20I6.3R32,I06,MCB-U,15,BGB,1,435,1362
2020,20I6.3R32,I06,MCB-U,15,BGB,1,486,1665
2020,20I6.3R32,I06,MCB-U,15,BGB,1,457,1595
2020,20I6.3R32,I06,MCB-U,15,BGB,1,510,2136
2020,20I6.3R32,I06,MCB-U,15,BGB,1,515,2303
2020,20I6.3R32,I06,MCB-U,15,BGB,1,430,1303
2020,20I6.3R32,I06,MCB-U,15,FRD,1,345,549
2020,20I6.3R32,I06,MCB-U,15,FRD,1,373,661
2020,20I6.3R32,I06,MCB-U,15,GZS,1,109,
2020,20I6.3R32,I06,MCB-U,15,GZS,1,90,
2020,20I6.3R32,I06,MCB-U,15,GZS,1,122,
2020,20I6.3R32,I06,MCB-U,15,GZS,1,118,
2020,20I6.3R32,I06,MCB-U,15,GZS,1,105,
2020,20I6.3R32,I06,MCB-U,15,THS,1,70,
2020,20I6.3R32,I06,MCB-U,15,GZS,1,126,
2020,20I6.3R32,I06,MCB-U,15,GZS,1,117,
2020,20I6.3R32,I06,MCB-U,15,SCP,1,549,1663
2020,20I6.3R32,I06,MCB-U,15,SCP,1,541,1968
2020,20I6.3R32,I06,MCB-U,15,SCP,1,523,1487
2020,20I6.3R32,I06,MCB-U,15,SCP,1,520,1238
2020,20I6.3R32,I06,MCB-U,15,SCP,1,574,1957
2020,20I6.3R32,I06,MCB-U,15,SCP,1,532,1916
2020,20I6.3R32,I06,MCB-U,15,CAP,1,595,3044
2020,20I6.3R32,I06,MCB-U,15,CAP,1,587,2668
2020,20I6.3R32,I06,MCB-U,15,CAP,1,547,2043
2020,20I6.3R32,I06,MCB-U,15,CAP,1,561,2660
2020,20I6.3R32,I06,MCB-U,15,CAP,1,473,1558
2020,20I6.3R32,I06,MCB-U,15,CAP,1,538,2813
2020,20I6.3R32,I06,MCB-U,15,CAP,1,463,1428
2020,20I6.3R32,I06,MCB-U,15,GRC,1,529,1442
2020,20I6.3R32,I06,MCB-U,15,SCP,1,519,1237
2020,20I5.3R05,I05,MCB-U,15,FRD,1,217,108
2020,20I5.3R05,I05,MCB-U,15,FRD,1,220,119
2020,20I5.3R05,I05,MCB-U,15,FRD,1,206,103
2020,20I5.3R05,I05,MCB-U,15,FRD,1,169,50
2020,20I5.3R05,I05,MCB-U,15,FRD,1,152,39
2020,20I5.3R05,I05,MCB-U,15,SAB,1,465,1629
2020,20I5.3R05,I05,MCB-U,15,SAB,1,398,991
2020,20I5.3R05,I05,MCB-U,15,SAB,1,448,1481
2020,20I5.3R05,I05,MCB-U,15,SAB,1,420,1162
2020,20I5.3R05,I05,MCB-U,15,SAB,1,387,920
2020,20I5.3R05,I05,MCB-U,15,SAB,1,457,1372
2020,20I5.3R05,I05,MCB-U,15,SAB,1,332,543
2020,20I5.3R05,I05,MCB-U,15,SMB,1,171,83
2020,20I5.3R05,I05,MCB-U,15,SMB,1,102,9
2020,20I5.3R05,I05,MCB-U,15,SMB,1,165,65
2020,20I5.3R05,I05,MCB-U,15,GZS,1,143,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,150,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,156,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,125,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,152,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,143,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,164,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,155,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,149,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,167,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,147,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,150,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,153,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,141,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,145,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,159,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,150,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,137,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,149,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,111,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,130,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,149,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,169,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,148,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,159,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,158,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,156,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,155,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,118,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,144,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,159,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,159,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,150,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,139,
2020,20I5.3R05,I05,MCB-U,15,BLG,1,60,
2020,20I5.3R05,I05,MCB-U,15,BLG,2,50,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,149,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,149,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,146,
2020,20I5.3R05,I05,MCB-U,15,GZS,1,157,
2020,20I5.3R05,I05,MCB-U,15,BUM,2,40,
2020,20I5.3R05,I05,MCB-U,15,BUM,4,30,
2020,20I5.3R05,I05,MCB-U,15,SFS,1,60,
2020,20I5.3R05,I05,MCB-U,15,EMS,14,50,
2020,20I5.3R05,I05,MCB-U,15,EMS,2,70,
2020,20I5.3R05,I05,MCB-U,15,EMS,19,60,
2020,20I8.3BBL,I08,SCB,15,LMB,1,303,379
2020,20I8.3BBL,I08,SCB,15,WHC,1,253,191
2020,20I8.3BBL,I08,SCB,15,BGB,1,358,706
2020,20I8.3BBL,I08,SCB,15,BLG,1,156,73
2020,20I8.3BBL,I08,SCB,15,BLG,1,84,11
2020,20I8.3BBL,I08,SCB,15,BLG,1,101,21
2020,20I8.3BBL,I08,SCB,15,SKH,1,132,19
2020,20I8.3BBL,I08,SCB,15,BLG,1,181,125
2020,20I8.3BBL,I08,SCB,15,WHC,1,183,68
2020,20I8.3BBL,I08,SCB,15,SAB,1,316,472
2020,20I8.3BBL,I08,SCB,15,BGB,1,392,937
2020,20I8.3BBL,I08,SCB,15,WHC,1,286,309
2020,20I8.3BBL,I08,SCB,15,SKH,1,270,144
2020,20I8.3BBL,I08,SCB,15,BLG,1,145,61
2020,20I8.3BBL,I08,SCB,15,BKB,1,676,5795
2020,20I8.3BBL,I08,SCB,15,BGB,1,594,3670
2020,20I8.3BBL,I08,SCB,15,BKB,1,782,8590
2020,20I8.3BBL,I08,SCB,15,BKB,1,656,4845
2020,20I8.3BBL,I08,SCB,15,WHB,1,259,172
2020,20I8.3BBL,I08,SCB,15,BLG,1,167,93
2020,20I8.3BBL,I08,SCB,15,GZS,1,247,128
2020,20I8.3BBL,I08,SCB,15,GZS,1,170,42
2020,20I8.3BBL,I08,SCB,15,GZS,1,257,154
2020,20I8.3BBL,I08,SCB,15,GZS,1,183,55
2020,20I8.3BBL,I08,SCB,15,GZS,1,143,26
2020,20I8.3BBL,I08,SCB,15,GZS,1,189,51
2020,20I8.3BBL,I08,SCB,15,GZS,1,113,12
2020,20I8.3BBL,I08,SCB,15,GZS,1,252,139
2020,20I8.3BBL,I08,SCB,15,GZS,1,205,70
2020,20I8.3BBL,I08,SCB,15,BLG,1,156,80
2020,20I8.3BBL,I08,SCB,15,BKB,1,603,3589
2020,20I8.3BBL,I08,SCB,15,BKB,1,535,2159
2020,20I8.3BBL,I08,SCB,15,BGB,1,432,1240
2020,20I8.3BBL,I08,SCB,15,SAB,1,270,282
2020,20I8.3BBL,I08,SCB,15,BLG,1,151,65
2020,20I8.3BBL,I08,SCB,15,BLG,1,134,47
2020,20I8.3BBL,I08,SCB,15,GZS,1,167,40
2020,20I8.3BBL,I08,SCB,15,SAR,1,203,62
2020,20I8.3BBL,I08,SCB,15,RVC,1,318,415
2020,20I8.3BBL,I08,SCB,15,SHG,1,434,221
2020,20I8.3BBL,I08,SCB,15,WHC,1,176,65
2020,20I8.3BBL,I08,SCB,15,GZS,1,248,132
2020,20I8.3BBL,I08,SCB,15,GZS,1,237,118
2020,20I8.3BBL,I08,SCB,15,GZS,1,170,43
2020,20I8.3BBL,I08,SCB,15,GZS,1,145,26
2020,20I8.3BBL,I08,SCB,15,GZS,1,117,15
2020,20I8.3BBL,I08,SCB,15,BLG,1,172,101
2020,20I8.3BBL,I08,SCB,15,BKB,1,585,3406
2020,20I8.3BBL,I08,SCB,15,BKB,1,543,2272
2020,20I8.3BBL,I08,SCB,15,GRC,1,503,1533
2020,20I8.3BBL,I08,SCB,15,SCP,1,344,363
2020,20I8.3BBL,I08,SCB,15,SCP,1,590,2002
2020,20I8.3BBL,I08,SCB,15,SCP,1,383,520
2020,20I8.3BBL,I08,SCB,15,SCP,1,301,225
2020,20I8.3BBL,I08,SCB,15,SCP,1,291,217
2020,20I8.3BBL,I08,SCB,15,SCP,1,286,204
2020,20I8.3BBL,I08,SCB,15,SCP,1,327,307
2020,20I8.3BBL,I08,SCB,15,SCP,1,288,207
2020,20I8.3BBL,I08,SCB,15,SCP,1,336,332
2020,20I8.3BBL,I08,SCB,15,SCP,1,295,222
2020,20I8.3BBL,I08,SCB,15,SCP,1,614,2223
2020,20I8.3BBL,I08,SCB,15,CAP,1,485,1582
2020,20I8.3BBL,I08,SCB,15,CAP,1,341,567
2020,20I8.3BBL,I08,SCB,15,CAP,1,541,2262
2020,20I8.3BBL,I08,SCB,15,CAP,1,508,1812
2020,20I8.3BBL,I08,SCB,15,CAP,1,505,1775
2020,20I8.3BBL,I08,SCB,15,CAP,1,628,3557
2020,20I8.3BBL,I08,SCB,15,EMS,2,50,
2020,20I8.3BBL,I08,SCB,15,EMS,2,70,
2020,20I8.3BBL,I08,SCB,15,EMS,3,60,
2020,20I8.3BBL,I08,SCB,15,BRS,3,60,
2020,20I8.3BBL,I08,SCB,15,BUM,1,40,
2020,20I8.3BBL,I08,SCB,15,BUM,2,30,
2020,20I8.3BBL,I08,SCB,15,RVS,5,20,
2020,20I8.3BBL,I08,SCB,15,RVS,2,30,
2020,20I8.3BBL,I08,SCB,15,RVS,2,40,
2020,20I6.3LPE,I06,SCB,15,BLG,1,169,105
2020,20I6.3LPE,I06,SCB,15,BLG,1,158,81
2020,20I6.3LPE,I06,SCB,15,BLG,1,161,107
2020,20I6.3LPE,I06,SCB,15,BLG,1,175,101
2020,20I6.3LPE,I06,SCB,15,BLG,1,167,104
2020,20I6.3LPE,I06,SCB,15,BLG,1,190,176
2020,20I6.3LPE,I06,SCB,15,BLG,1,155,72
2020,20I6.3LPE,I06,SCB,15,BLG,1,161,94
2020,20I6.3LPE,I06,SCB,15,BLG,1,155,74
2020,20I6.3LPE,I06,SCB,15,BLG,1,135,42
2020,20I6.3LPE,I06,SCB,15,LMB,1,441,1432
2020,20I6.3LPE,I06,SCB,15,LMB,1,315,493
2020,20I6.3LPE,I06,SCB,15,LMB,1,262,256
2020,20I6.3LPE,I06,SCB,15,BLG,1,160,91
2020,20I6.3LPE,I06,SCB,15,BLG,1,154,78
2020,20I6.3LPE,I06,SCB,15,BLG,1,166,102
2020,20I6.3LPE,I06,SCB,15,BLG,1,151,76
2020,20I6.3LPE,I06,SCB,15,BLG,1,109,24
2020,20I6.3LPE,I06,SCB,15,BLG,1,170,117
2020,20I6.3LPE,I06,SCB,15,BLG,7,90,
2020,20I6.3LPE,I06,SCB,15,BLG,1,128,42
2020,20I6.3LPE,I06,SCB,15,BLG,45,50,
2020,20I6.3LPE,I06,SCB,15,BLG,33,40,
2020,20I6.3LPE,I06,SCB,15,BLG,7,70,
2020,20I6.3LPE,I06,SCB,15,BLG,27,60,
2020,20I6.3LPE,I06,SCB,15,BLG,1,162,90
2020,20I6.3LPE,I06,SCB,15,BLG,1,170,107
2020,20I6.3LPE,I06,SCB,15,BLG,1,161,79
2020,20I6.3LPE,I06,SCB,15,BLG,1,153,
2020,20I6.3LPE,I06,SCB,15,BLG,1,118,21
2020,20I6.3LPE,I06,SCB,15,BLG,1,171,109
2020,20I6.3LPE,I06,SCB,15,BLG,1,131,47
2020,20I6.3LPE,I06,SCB,15,BLG,1,122,41
2020,20I6.3LPE,I06,SCB,15,BRS,2,60,
2020,20I6.3LPE,I06,SCB,15,BLC,1,211,134
2020,20I6.3LPE,I06,SCB,15,LMB,1,105,17
2020,20I6.3LPE,I06,SCB,15,LMB,3,80,
2020,20I6.3LPE,I06,SCB,15,LMB,2,70,
2020,20I6.3LPE,I06,SCB,15,BLG,1,125,49
2020,20I6.3LPE,I06,SCB,15,ORS,1,80,
2020,20I6.3LPE,I06,SCB,15,ORS,1,40,
2020,20I6.3LPE,I06,SCB,15,LMB,1,113,18
2020,20I6.3LPE,I06,SCB,15,GSF,1,60,
2020,20I6.3LPE,I06,SCB,15,GZS,1,113,
2020,20I6.3LPE,I06,SCB,15,GZS,1,143,
2020,20I6.3LPE,I06,SCB,15,GZS,2,90,
2020,20I6.3LPE,I06,SCB,15,GZS,1,127,
2020,20I6.3LPE,I06,SCB,15,GZS,1,125,
2020,20I6.3LPE,I06,SCB,15,BLG,1,165,102
2020,20I6.3LPE,I06,SCB,15,BLG,1,168,122
2020,20I6.3LPE,I06,SCB,15,BLG,1,160,95
2020,20I6.3LPE,I06,SCB,15,BLG,1,101,22
2020,20I6.3LPE,I06,SCB,15,RSF,1,144,59
2020,20I6.3LPE,I06,SCB,15,LMB,1,414,1140
2020,20I6.3LPE,I06,SCB,15,LMB,1,313,510
2020,20I6.3LPE,I06,SCB,15,LMB,1,227,170
2020,20I6.3LPE,I06,SCB,15,BGB,1,504,2096
2020,20I6.3LPE,I06,SCB,15,LMB,1,243,192
2020,20I6.3LPE,I06,SCB,15,LMB,1,122,23
2020,20I6.3LPE,I06,SCB,15,RSF,1,123,35
2020,20I6.3LPE,I06,SCB,15,GSF,1,133,57
2020,20I6.3LPE,I06,SCB,15,GSF,1,106,
2020,20I6.3LPE,I06,SCB,15,BLG,1,166,90
2020,20I6.3LPE,I06,SCB,15,BLG,1,160,90
2020,20I6.3LPE,I06,SCB,15,BLG,1,80,
2020,20I6.3LPE,I06,SCB,15,BLG,1,111,30
2020,20I6.3LPE,I06,SCB,15,BLG,1,112,30
2020,20I6.3LPE,I06,SCB,15,SAR,1,425,640
2020,20I6.3LPE,I06,SCB,15,LMB,1,256,234
2020,20I6.3LPE,I06,SCB,15,LMB,1,250,227
2020,20I6.3LPE,I06,SCB,15,GZS,1,125,
2020,20I6.3LPE,I06,SCB,15,LMB,2,90,
2020,20I6.3LPE,I06,SCB,15,GZS,1,113,
2020,20I6.3LPE,I06,SCB,15,BLG,1,168,115
2020,20I6.3LPE,I06,SCB,15,GZS,1,168,103
2020,20I6.3LPE,I06,SCB,15,GZS,1,165,105
2020,20I6.3LPE,I06,SCB,15,GZS,1,156,86
2020,20I6.3LPE,I06,SCB,15,LMB,1,60,
2020,20I6.3LPE,I06,SCB,15,BLG,1,111,21
2020,20I6.3LPE,I06,SCB,15,BLG,1,114,22
2020,20I6.3LPE,I06,SCB,15,BLG,1,154,79
2020,20I6.3LPE,I06,SCB,15,BLG,1,110,23
2020,20I6.3LPE,I06,SCB,15,RSF,1,70,
2020,20I6.3LPE,I06,SCB,15,LMB,1,301,390
2020,20I6.3LPE,I06,SCB,15,BGB,1,492,1994
2020,20I6.3LPE,I06,SCB,15,EMS,1,90,
2020,20I6.3LPE,I06,SCB,15,BRS,6,70,
2020,20I6.3LPE,I06,SCB,15,SPS,2,70,
2020,20I6.3LPE,I06,SCB,15,SPS,11,60,
2020,20I6.3LPE,I06,SCB,15,SPS,2,50,
2020,20I6.3LPE,I06,SCB,15,GOS,1,60,
2020,20I6.3LPE,I06,SCB,15,BLG,1,180,126
2020,20I6.3LPE,I06,SCB,15,BLG,1,165,92
2020,20I6.3LPE,I06,SCB,15,BLG,1,146,65
2020,20I6.3LPE,I06,SCB,15,BLG,1,165,171
2020,20I6.3LPE,I06,SCB,15,BLG,1,159,82
2020,20I6.3LPE,I06,SCB,15,BLG,1,143,60
2020,20I6.3LPE,I06,SCB,15,BLG,1,174,123
2020,20I6.3LPE,I06,SCB,15,BLC,1,80,
2020,20I6.3LPE,I06,SCB,15,FRD,1,100,11
2020,20I6.3LPE,I06,SCB,15,ORS,1,40,
2020,20I6.3LPE,I06,SCB,15,BLG,1,110,24
2020,20I6.3LPE,I06,SCB,15,BUM,5,50,
2020,20I6.3LPE,I06,SCB,15,BUM,11,40,
2020,20I6.3LPE,I06,SCB,15,RVS,5,50,
2020,20I6.3LPE,I06,SCB,15,RVS,3,30,
2020,20I6.3LPE,I06,SCB,15,GZS,1,122,
2020,20I6.3LPE,I06,SCB,15,GZS,1,80,
2020,20I6.3LPE,I06,SCB,15,EMS,2,80,
2020,20I6.3LPE,I06,SCB,15,EMS,8,70,
2020,20I6.3LPE,I06,SCB,15,EMS,30,60,
2020,20I6.3LPE,I06,SCB,15,EMS,16,50,
2020,20I6.3LPE,I06,SCB,15,EMS,5,40,
2020,20I6.3LPE,I06,SCB,15,EMS,1,30,
2020,20I6.3LPE,I06,SCB,15,SCP,1,536,1550
2020,20I6.3LPE,I06,SCB,15,SCP,1,550,1645
2020,20I6.3LPE,I06,SCB,15,SCP,1,498,1241
2020,20I6.3LPE,I06,SCB,15,SCP,1,418,1425
2020,20I6.3LPE,I06,SCB,15,SCP,1,517,1335
2020,20I6.3LPE,I06,SCB,15,SCP,1,531,1574
2020,20I6.3LPE,I06,SCB,15,SCP,1,621,2347
2020,20I6.3LPE,I06,SCB,15,CAP,1,587,2541
2020,20I7.3PEK,I07,SCB,15,BGB,1,543,2602
2020,20I7.3PEK,I07,SCB,15,NOP,1,625,1401
2020,20I7.3PEK,I07,SCB,15,SAB,1,362,747
2020,20I7.3PEK,I07,SCB,15,LMB,1,240,164
2020,20I7.3PEK,I07,SCB,15,LMB,1,238,168
2020,20I7.3PEK,I07,SCB,15,BLG,1,175,125
2020,20I7.3PEK,I07,SCB,15,BLG,1,90,
2020,20I7.3PEK,I07,SCB,15,GZS,1,199,
2020,20I7.3PEK,I07,SCB,15,FRD,1,90,
2020,20I7.3PEK,I07,SCB,15,BLG,1,20,
2020,20I7.3PEK,I07,SCB,15,SPS,2,40,
2020,20I7.3PEK,I07,SCB,15,SPS,4,50,
2020,20I7.3PEK,I07,SCB,15,YLB,1,90,
2020,20I7.3PEK,I07,SCB,15,YLB,1,111,14
2020,20I7.3PEK,I07,SCB,15,YLB,1,111,20
2020,20I7.3PEK,I07,SCB,15,BRS,1,50,
2020,20I7.3PEK,I07,SCB,15,BLG,1,112,23
2020,20I7.3PEK,I07,SCB,15,GZS,1,158,
2020,20I7.3PEK,I07,SCB,15,ORS,1,30,
2020,20I7.3PEK,I07,SCB,15,SPS,1,70,
2020,20I7.3PEK,I07,SCB,15,BLG,1,70,
2020,20I7.3PEK,I07,SCB,15,EMS,3,50,
2020,20I7.3PEK,I07,SCB,15,EMS,12,40,
2020,20I7.3PEK,I07,SCB,15,EMS,13,30,
2020,20I7.3PEK,I07,SCB,15,EMS,1,60,
2020,20I7.3PEK,I07,SCB,15,BUM,3,50,
2020,20I7.3PEK,I07,SCB,15,BUM,10,40,
2020,20I7.3PEK,I07,SCB,15,BUM,17,30,
